Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Floor Area	Dependency=Vintage	Option=1 ACH50	Option=2 ACH50	Option=3 ACH50	Option=4 ACH50	Option=5 ACH50	Option=6 ACH50	Option=7 ACH50	Option=8 ACH50	Option=10 ACH50	Option=15 ACH50	Option=20 ACH50	Option=25 ACH50	Option=30 ACH50	Option=40 ACH50	Option=50 ACH50	sampling_probability
4C	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000103391
5A	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00101909
5B	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000270573
6A	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000320588
6B	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	3.75E-05
7A	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	3.75E-05
7B	4000+	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	6.61E-06
1A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00012215
2A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00128594
2B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000224644
3A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00159201
3B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000964492
3C	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000204689
4A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00168237
4B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	6.32E-05
4C	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00045345
5A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00129276
5B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000373882
6A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00043776
6B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	9.21E-05
7A	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	5.64E-05
7B	500-749	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	1.87E-05
1A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000250805
2A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.0025822
2B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000460678
3A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00337265
3B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00162041
3C	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000335364
4A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00370641
4B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000136136
4C	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000699998
5A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00319075
5B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.0007141
6A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.00104729
6B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000137773
7A	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	0.000141479
7B	750-999	1990s	1.13291E-06	9.04E-04	0.014381031	0.000334931	0.001549023	0.00443107	0.009378826	0.016236953	0.057581182	0.273448432	0.336417665	0.285335465	0	0	0	2.36E-05
1A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	1.59E-05
2A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000160277
2B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	6.44E-05
3A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00019396
3B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000321094
3C	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	7.43E-05
4A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000383299
4B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	1.76E-05
4C	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000113042
5A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.0002597
5B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	7.50E-05
6A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	8.41E-05
6B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	4.45E-06
7A	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	1.14E-05
7B	0-499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	3.58E-07
1A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000484636
2A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00531494
2B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00105023
3A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00544743
3B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00238904
3C	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000437596
4A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00566759
4B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000261226
4C	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000842253
5A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00390825
5B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00150715
6A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00158429
6B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000304245
7A	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000220197
7B	1000-1499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	3.61E-05
1A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000338708
2A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.0053607
2B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000933541
3A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00531995
3B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00289214
3C	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000358865
4A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00499971
4B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000240053
4C	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000936006
5A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00367605
5B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00133335
6A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00122326
6B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00034069
7A	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000179782
7B	1500-1999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	4.55E-05
1A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000203976
2A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00401524
2B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000784149
3A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00406089
3B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00195355
3C	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000213361
4A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00420993
4B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000190535
4C	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000609387
5A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00363769
5B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00109076
6A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00121705
6B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000271936
7A	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000200879
7B	2000-2499	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	3.61E-05
1A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000125107
2A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00227656
2B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000443214
3A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00221277
3B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00127393
3C	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000167418
4A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00249038
4B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000113564
4C	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000437387
5A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00198655
5B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000685206
6A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000674804
6B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000192463
7A	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	9.49E-05
7B	2500-2999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	2.51E-05
1A	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	9.57E-05
2A	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00221593
2B	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00063888
3A	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00226732
3B	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00135561
3C	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000158866
4A	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.00281673
4B	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000125852
4C	3000-3999	2000s	8.0875E-06	2.16E-03	0.024116784	0.002005262	0.006894802	0.015412677	0.026466171	0.038245001	0.106960798	0.335668687	0.273330015	0.168732199	0	0	0	0.000412603
